YEAR;MO;DY;HOUR;T
2022;8;6;18;21.14333333
2022;8;6;19;19.84166667
2022;8;6;20;17.99833333
2022;8;6;21;16.525
2022;8;6;22;15.85
2022;8;6;23;14.66833333
2022;8;7;0;13.89333333
2022;8;7;1;13.265
2022;8;7;2;11.91333333
2022;8;7;3;11.43333333
2022;8;7;4;10.75166667
2022;8;7;5;10.80333333
2022;8;7;6;10.09166667
2022;8;7;7;10.84333333
2022;8;7;8;13.2
2022;8;7;9;16.25833333
2022;8;7;10;18.43166667
2022;8;7;11;21.09333333
2022;8;7;12;22.16166667
2022;8;7;13;22.97166667
2022;8;7;14;23.66833333
2022;8;7;15;24.44666667
2022;8;7;16;24.62666667
2022;8;7;17;24.43333333
2022;8;7;18;23.69833333
2022;8;7;19;22.49666667
2022;8;7;20;20.88666667
2022;8;7;21;19.40833333
2022;8;7;22;17.62333333
2022;8;7;23;17.00333333
2022;8;8;0;15.975
2022;8;8;1;14.95666667
2022;8;8;2;14.125
2022;8;8;3;13.94333333
2022;8;8;4;13.23666667
2022;8;8;5;12.72833333
2022;8;8;6;12.17333333
2022;8;8;7;12.68333333
2022;8;8;8;14.135
2022;8;8;9;16.51333333
2022;8;8;10;18.54833333
2022;8;8;11;20.91166667
2022;8;8;12;22.89333333
2022;8;8;13;23.84
2022;8;8;14;24.82666667
2022;8;8;15;25.27666667
2022;8;8;16;25.61333333
2022;8;8;17;25.415
2022;8;8;18;24.775
2022;8;8;19;23.24166667
2022;8;8;20;21.41833333
2022;8;8;21;20.175
2022;8;8;22;19.08833333
2022;8;8;23;18.165
2022;8;9;0;17.46
2022;8;9;1;16.49666667
2022;8;9;2;15.66
2022;8;9;3;15.05166667
2022;8;9;4;14.46833333
2022;8;9;5;13.88333333
2022;8;9;6;13.375
2022;8;9;7;14.095
2022;8;9;8;15.43
2022;8;9;9;18.24
2022;8;9;10;20.31833333
2022;8;9;11;23.36166667
2022;8;9;12;24.83833333
2022;8;9;13;26.07
2022;8;9;14;27.45
2022;8;9;15;27.95833333
2022;8;9;16;28.25166667
2022;8;9;17;28.13833333
2022;8;9;18;27.44666667
2022;8;9;19;25.72166667
2022;8;9;20;24.16833333
2022;8;9;21;22.55166667
2022;8;9;22;21.61666667
2022;8;9;23;20.46
2022;8;10;0;18.92166667
2022;8;10;1;18.54833333
2022;8;10;2;17.74333333
2022;8;10;3;16.58166667
2022;8;10;4;16.44666667
2022;8;10;5;16.17833333
2022;8;10;6;15.58
2022;8;10;7;15.73666667
2022;8;10;8;17.58333333
2022;8;10;9;20.73833333
2022;8;10;10;22.87333333
2022;8;10;11;25.765
2022;8;10;12;28.26666667
2022;8;10;13;29.60833333
2022;8;10;14;30.49833333
2022;8;10;15;31.37
2022;8;10;16;31.15
2022;8;10;17;30.97166667
2022;8;10;18;30.19666667
2022;8;10;19;28.61333333
2022;8;10;20;26.9
2022;8;10;21;25.245
2022;8;10;22;23.49166667
2022;8;10;23;21.98833333
2022;8;11;0;21.13333333
2022;8;11;1;20.14833333
2022;8;11;2;19.29
2022;8;11;3;18.61833333
2022;8;11;4;18.08166667
2022;8;11;5;18.15
2022;8;11;6;17.16666667
2022;8;11;7;17.32666667
2022;8;11;8;20.01333333
2022;8;11;9;23.55833333
2022;8;11;10;26.42333333
2022;8;11;11;28.69666667
2022;8;11;12;29.97666667
2022;8;11;13;30.51166667
2022;8;11;14;31.52
2022;8;11;15;31.86333333
2022;8;11;16;31.755
2022;8;11;17;31.42666667
2022;8;11;18;30.72166667
2022;8;11;19;29.03666667
2022;8;11;20;27.18666667
2022;8;11;21;24.63
2022;8;11;22;23.98
2022;8;11;23;22.45833333
2022;8;12;0;22.20166667
2022;8;12;1;20.16
2022;8;12;2;18.57166667
2022;8;12;3;18.37333333
2022;8;12;4;18.14166667
2022;8;12;5;18.11666667
2022;8;12;6;17.145
2022;8;12;7;18.62
2022;8;12;8;20.76833333
2022;8;12;9;23.77166667
2022;8;12;10;26.18166667
2022;8;12;11;28.795
2022;8;12;12;30.25333333
2022;8;12;13;30.91166667
2022;8;12;14;31.73666667
2022;8;12;15;32.00666667
2022;8;12;16;32.06166667
2022;8;12;17;32.015
2022;8;12;18;31.14
2022;8;12;19;29.155
2022;8;12;20;27.01666667
2022;8;12;21;24.12666667
2022;8;12;22;22.06166667
2022;8;12;23;21.06333333
2022;8;13;0;19.94
2022;8;13;1;19.66
2022;8;13;2;20.55
2022;8;13;3;20.075
2022;8;13;4;18.87666667
2022;8;13;5;19.14666667
2022;8;13;6;18.96166667
2022;8;13;7;19.55166667
2022;8;13;8;21.30666667
2022;8;13;9;24.43666667
2022;8;13;10;27.095
2022;8;13;11;29.01
2022;8;13;12;29.74666667
2022;8;13;13;30.68333333
2022;8;13;14;31.295
2022;8;13;15;31.94
2022;8;13;16;32.29333333
2022;8;13;17;32.07
2022;8;13;18;31.75666667
2022;8;13;19;29.76
2022;8;13;20;27.495
2022;8;13;21;25.65166667
2022;8;13;22;23.31166667
2022;8;13;23;22.24166667
2022;8;14;0;21.00166667
2022;8;14;1;20.755
2022;8;14;2;21
2022;8;14;3;20.12333333
2022;8;14;4;19.44
2022;8;14;5;19.13333333
2022;8;14;6;18.82666667
2022;8;14;7;19.52
2022;8;14;8;21.68
2022;8;14;9;25.23666667
2022;8;14;10;27.58
2022;8;14;11;29.18
2022;8;14;12;30.245
2022;8;14;13;31.25666667
2022;8;14;14;32.25
2022;8;14;15;32.25666667
2022;8;14;16;31.62333333
2022;8;14;17;31.105
2022;8;14;18;29.88666667
2022;8;14;19;27.97
2022;8;14;20;26.76333333
2022;8;14;21;25.45333333
2022;8;14;22;24.11333333
2022;8;14;23;23.90166667
2022;8;15;0;23.59666667
2022;8;15;1;22.45166667
2022;8;15;2;21.65333333
2022;8;15;3;20.93833333
2022;8;15;4;20.645
2022;8;15;5;20.42833333
2022;8;15;6;19.65833333
2022;8;15;7;19.34666667
2022;8;15;8;18.57666667
2022;8;15;9;19.10333333
2022;8;15;10;19.68166667
2022;8;15;11;20.05833333
2022;8;15;12;21.20666667
2022;8;15;13;22.29833333
2022;8;15;14;21.97833333
2022;8;15;15;17.995
2022;8;15;16;18.71166667
2022;8;15;17;21.58833333
2022;8;15;18;22.975
2022;8;15;19;22.655
2022;8;15;20;21.26666667
2022;8;15;21;20.35166667
2022;8;15;22;19.85166667
2022;8;15;23;19.31166667
2022;8;16;0;18.80333333
2022;8;16;1;18.38
2022;8;16;2;17.80833333
2022;8;16;3;17.18666667
2022;8;16;4;16.89166667
2022;8;16;5;16.39166667
2022;8;16;6;16.28
2022;8;16;7;16.67166667
2022;8;16;8;18.215
2022;8;16;9;20.525
2022;8;16;10;22.63833333
2022;8;16;11;25.2
2022;8;16;12;26.38333333
2022;8;16;13;26.42333333
2022;8;16;14;27.87671233
2022;8;16;15;27.705
2022;8;16;16;28.245
2022;8;16;17;28.37333333
2022;8;16;18;26.54833333
2022;8;16;19;25.34666667
2022;8;16;20;23.95333333
2022;8;16;21;22.77166667
2022;8;16;22;22.74833333
2022;8;16;23;21.50166667
2022;8;17;0;21.12
2022;8;17;1;20.87
2022;8;17;2;20.875
2022;8;17;3;21.115
2022;8;17;4;20.89666667
2022;8;17;5;20.37333333
2022;8;17;6;19.19833333
2022;8;17;7;18.155
2022;8;17;8;18.32166667
2022;8;17;9;18.55833333
2022;8;17;10;18.93166667
2022;8;17;11;18.64
2022;8;17;12;18.355
2022;8;17;13;18.76333333
2022;8;17;14;20.52
2022;8;17;15;21.96333333
2022;8;17;16;23.16333333
2022;8;17;17;23.14833333
2022;8;17;18;23.11666667
2022;8;17;19;22.36833333
2022;8;17;20;20.45833333
2022;8;17;21;18.68833333
2022;8;17;22;17.725
2022;8;17;23;17.42166667
2022;8;18;0;17.19166667
2022;8;18;1;16.405
2022;8;18;2;16.03
2022;8;18;3;15.745
2022;8;18;4;15.49833333
2022;8;18;5;15.945
2022;8;18;6;16.075
2022;8;18;7;15.83666667
2022;8;18;8;15.885
2022;8;18;9;15.915
2022;8;18;10;16.25166667
2022;8;18;11;16.635
2022;8;18;12;17.39333333
2022;8;18;13;18.74166667
2022;8;18;14;22.07833333
2022;8;18;15;23.63333333
2022;8;18;16;24.26
2022;8;18;17;24.765
2022;8;18;18;24.21333333
2022;8;18;19;23.485
2022;8;18;20;21.92166667
2022;8;18;21;19.59666667
2022;8;18;22;18.6
2022;8;18;23;18.27666667
2022;8;19;0;17.82833333
2022;8;19;1;17.58166667
2022;8;19;2;16.75666667
2022;8;19;3;16.25166667
2022;8;19;4;15.91333333
2022;8;19;5;16.11333333
2022;8;19;6;15.92166667
2022;8;19;7;15.28666667
2022;8;19;8;16.435
2022;8;19;9;17.49833333
2022;8;19;10;17.87333333
2022;8;19;11;19.60166667
2022;8;19;12;21.41
2022;8;19;13;23.25666667
2022;8;19;14;23.56
2022;8;19;15;23.52333333
2022;8;19;16;23.885
2022;8;19;17;23.36666667
2022;8;19;18;22.405
2022;8;19;19;18.81333333
2022;8;19;20;18.49833333
2022;8;19;21;17.88666667
2022;8;19;22;17.89833333
2022;8;19;23;18.05666667
2022;8;20;0;18.00666667
2022;8;20;1;17.885
2022;8;20;2;17.64
2022;8;20;3;16.85333333
2022;8;20;4;16.19
2022;8;20;5;15.56
2022;8;20;6;14.855
2022;8;20;7;14.935
2022;8;20;8;15.05
2022;8;20;9;15.75333333
2022;8;20;10;16.71
2022;8;20;11;17.945
2022;8;20;12;20.54333333
2022;8;20;13;21.44333333
2022;8;20;14;23.17833333
2022;8;20;15;24.23833333
2022;8;20;16;24.42
2022;8;20;17;24.06166667
2022;8;20;18;23.01333333
2022;8;20;19;21.90333333
2022;8;20;20;20.18166667
2022;8;20;21;17.84833333
2022;8;20;22;16.27833333
2022;8;20;23;15.45333333
2022;8;21;0;15.135
2022;8;21;1;15.23
2022;8;21;2;14.43833333
2022;8;21;3;13.645
2022;8;21;4;12.88666667
2022;8;21;5;12.15
2022;8;21;6;11.57666667
2022;8;21;7;12.25
2022;8;21;8;14.715
2022;8;21;9;17.855
2022;8;21;10;19.58333333
2022;8;21;11;20.52666667
2022;8;21;12;22.74333333
2022;8;21;13;23.46
2022;8;21;14;23.55333333
2022;8;21;15;23.65666667
2022;8;21;16;22.19666667
2022;8;21;17;22.36166667
2022;8;21;18;21.98333333
2022;8;21;19;21.03666667
2022;8;21;20;19.73333333
2022;8;21;21;18.63666667
2022;8;21;22;18.31
2022;8;21;23;17.94833333
2022;8;22;0;17.74666667
2022;8;22;1;17.14333333
2022;8;22;2;16.62333333
2022;8;22;3;16.15333333
2022;8;22;4;15.47666667
2022;8;22;5;15.2
2022;8;22;6;14.00833333
2022;8;22;7;15.83166667
2022;8;22;8;17.03666667
2022;8;22;9;17.87166667
2022;8;22;10;19.33166667
2022;8;22;11;21.35833333
2022;8;22;12;24.065
2022;8;22;13;25.02166667
2022;8;22;14;26.54666667
2022;8;22;15;27.00833333
2022;8;22;16;27.90833333
2022;8;22;17;26.09833333
2022;8;22;18;25.66166667
2022;8;22;19;24.45333333
2022;8;22;20;22.72333333
2022;8;22;21;20.28833333
2022;8;22;22;19.88833333
2022;8;22;23;19.485
2022;8;23;0;19.20166667
2022;8;23;1;18.32666667
2022;8;23;2;17.485
2022;8;23;3;16.60666667
2022;8;23;4;16.41833333
2022;8;23;5;15.84
2022;8;23;6;16.00166667
2022;8;23;7;16.21333333
2022;8;23;8;17.715
2022;8;23;9;21.07166667
2022;8;23;10;23.825
2022;8;23;11;25.61166667
2022;8;23;12;26.26666667
2022;8;23;13;26.23666667
2022;8;23;14;28.05333333
2022;8;23;15;28.85666667
2022;8;23;16;28.93
2022;8;23;17;29.5
2022;8;23;18;28.01
2022;8;23;19;26.53166667
2022;8;23;20;24.22166667
2022;8;23;21;22.3
2022;8;23;22;21.45166667
2022;8;23;23;20.67833333
2022;8;24;0;20.175
2022;8;24;1;19.68166667
2022;8;24;2;19.44666667
2022;8;24;3;19.095
2022;8;24;4;18.56333333
2022;8;24;5;18.46666667
2022;8;24;6;17.99166667
2022;8;24;7;18.16166667
2022;8;24;8;20.73166667
2022;8;24;9;23.39833333
2022;8;24;10;26.42166667
2022;8;24;11;28.53666667
2022;8;24;12;30.1
2022;8;24;13;30.99166667
2022;8;24;14;32.11833333
2022;8;24;15;32.80166667
2022;8;24;16;31.75833333
2022;8;24;17;31.80833333
2022;8;24;18;30.295
2022;8;24;19;27.70833333
2022;8;24;20;26.74666667
2022;8;24;21;25.97666667
2022;8;24;22;24.22333333
2022;8;24;23;23.91166667
2022;8;25;0;23.705
2022;8;25;1;23.19833333
2022;8;25;2;22.625
2022;8;25;3;22.70666667
2022;8;25;4;22.1
2022;8;25;5;21.15833333
2022;8;25;6;20.43
2022;8;25;7;21.11166667
2022;8;25;8;23.115
2022;8;25;9;25.44333333
2022;8;25;10;26.83166667
2022;8;25;11;29.35833333
2022;8;25;12;30.56166667
2022;8;25;13;30.92833333
2022;8;25;14;31.525
2022;8;25;15;32.78333333
2022;8;25;16;31.94
2022;8;25;17;32.16
2022;8;25;18;30.715
2022;8;25;19;28.11549296
2022;8;25;20;26.04666667
2022;8;25;21;25.17666667
2022;8;25;22;23.57333333
2022;8;25;23;21.41666667
2022;8;26;0;20.47166667
2022;8;26;1;19.94666667
2022;8;26;2;19.565
2022;8;26;3;19.19
2022;8;26;4;18.82833333
2022;8;26;5;18.53333333
2022;8;26;6;18.39666667
2022;8;26;7;18.27
2022;8;26;8;18.12833333
2022;8;26;9;18.19666667
2022;8;26;10;18.485
2022;8;26;11;18.95166667
2022;8;26;12;18.39833333
2022;8;26;13;19.64833333
2022;8;26;14;19.685
2022;8;26;15;19.015
2022;8;26;16;19.46833333
2022;8;26;17;19.75333333
2022;8;26;18;19.25166667
2022;8;26;19;18.84333333
2022;8;26;20;18.54479167
2022;8;26;21;18.08166667
2022;8;26;22;17.86956522
2022;8;26;23;17.735
2022;8;27;0;16.94833333
2022;8;27;1;16.34
2022;8;27;2;16.285
2022;8;27;3;15.88
2022;8;27;4;15.77833333
2022;8;27;5;15.415
2022;8;27;6;14.21833333
2022;8;27;7;13.48833333
2022;8;27;8;14.34333333
2022;8;27;9;15.77166667
2022;8;27;10;16.295
2022;8;27;11;17.84833333
2022;8;27;12;17.72333333
2022;8;27;13;17.72166667
2022;8;27;14;17.75666667
2022;8;27;15;17.99
2022;8;27;16;18.625
2022;8;27;17;18.46037736
2022;8;27;18;18.18166667
2022;8;27;19;17.91
2022;8;27;20;17.515
2022;8;27;21;16.71666667
2022;8;27;22;16.38666667
2022;8;27;23;16.61
2022;8;28;0;16.57166667
2022;8;28;1;16.4
2022;8;28;2;16.33138075
2022;8;28;3;16.20666667
2022;8;28;4;15.75333333
2022;8;28;5;15.40666667
2022;8;28;6;14.99666667
2022;8;28;7;14.655
2022;8;28;8;14.825
2022;8;28;9;15.84432432
2022;8;28;10;17.77880435
2022;8;28;11;19.45217391
2022;8;28;12;19.96483516
2022;8;28;13;21.37608696
2022;8;28;14;22.70702703
2022;8;28;15;22.99567568
2022;8;28;16;23.42777778
2022;8;28;17;23.3
2022;8;28;18;18
2022;8;28;19;17
2022;8;28;20;16
2022;8;28;21;16
2022;8;28;22;15
2022;8;28;23;14
2022;8;29;0;14
2022;8;29;1;13
2022;8;29;2;13
2022;8;29;3;12
2022;8;29;4;12
2022;8;29;5;12
2022;8;29;6;13
2022;8;29;7;15
2022;8;29;8;16
2022;8;29;9;18
2022;8;29;10;19
2022;8;29;11;20
2022;8;29;12;21
2022;8;29;13;21
2022;8;29;14;22
2022;8;29;15;22
2022;8;29;16;22
2022;8;29;17;21
2022;8;29;18;20
2022;8;29;19;18
2022;8;29;20;17
2022;8;29;21;16
2022;8;29;22;16
2022;8;29;23;16
2022;8;30;0;15
2022;8;30;1;15
2022;8;30;2;14
2022;8;30;3;14
2022;8;30;4;14
2022;8;30;5;14
2022;8;30;6;16
2022;8;30;7;18
2022;8;30;8;20
2022;8;30;9;22
2022;8;30;10;24
2022;8;30;11;25
2022;8;30;12;26
2022;8;30;13;26
2022;8;30;14;26
2022;8;30;15;28.31077
2022;8;30;16;24
2022;8;30;17;23
2022;8;30;18;21
2022;8;30;19;22.81667
2022;8;30;20;19
2022;8;30;21;18
2022;8;30;22;17
2022;8;30;23;17
2022;8;31;0;16
2022;8;31;1;16
2022;8;31;2;15
2022;8;31;3;15
2022;8;31;4;14
2022;8;31;5;15
2022;8;31;6;15
2022;8;31;7;16
2022;8;31;8;17
2022;8;31;9;19
2022;8;31;10;20
2022;8;31;11;21
2022;8;31;12;22
2022;8;31;13;23
2022;8;31;14;23.42820513
2022;8;31;15;23.2984127
2022;8;31;16;24.7953125
2022;8;31;17;24.83387097
2022;8;31;18;23.35076923
2022;8;31;19;22.21129032
2022;8;31;20;20.96031746
2022;8;31;21;19.37272727
2022;8;31;22;19.11212121
2022;8;31;23;18.103125
2022;9;1;0;17.3016129
2022;9;1;1;16.44177215
2022;9;1;2;15.86178862
2022;9;1;3;16.29837398
2022;9;1;4;15.76290323
2022;9;1;5;14.06532258
2022;9;1;6;13.24596774
2022;9;1;7;13.60564516
2022;9;1;8;15.62809917
2022;9;1;9;17.98861789
2022;9;1;10;20.82580645
2022;9;1;11;22.98548387
2022;9;1;12;23.21666667
2022;9;1;13;24.21626016
2022;9;1;14;23.78629032
2022;9;1;15;24.0195122
2022;9;1;16;24.72301587
2022;9;1;17;24.7784
2022;9;1;18;22.8784
2022;9;1;19;21.8592
2022;9;1;20;20.12868852
2022;9;1;21;19.06612903
2022;9;1;22;18.51138211
2022;9;1;23;18.2
2022;9;2;0;17.69504132
2022;9;2;1;18.20569106
2022;9;2;2;18.26885246
2022;9;2;3;18.66209677
2022;9;2;4;18.27716535
2022;9;2;5;18.0201087
2022;9;2;6;17.89285714
2022;9;2;7;17.43989071
2022;9;2;8;17.9043956
2022;9;2;9;20.52076503
2022;9;2;10;21.92041667
2022;9;2;11;22.72323651
2022;9;2;12;24.32333333
2022;9;2;13;25.75333333
2022;9;2;14;26.11
2022;9;2;15;27.00034843
2022;9;2;16;27
2022;9;2;17;26.095
2022;9;2;18;24.77833333
2022;9;2;19;22.70666667
2022;9;2;20;21.67151335
2022;9;2;21;21.24833333
2022;9;2;22;20.20333333
2022;9;2;23;19.70333333
2022;9;3;0;19.95333333
2022;9;3;1;19.30736041
2022;9;3;2;19.35833333
2022;9;3;3;19.15333333
2022;9;3;4;19.08
2022;9;3;5;18.815
2022;9;3;6;18.48333333
2022;9;3;7;17.96666667
2022;9;3;8;18.01166667
2022;9;3;9;18.57333333
2022;9;3;10;19.24
2022;9;3;11;21.12
2022;9;3;12;23.26166667
2022;9;3;13;24.00833333
2022;9;3;14;23.23152174
2022;9;3;15;22.615
2022;9;3;16;23.64
2022;9;3;17;24.345
2022;9;3;18;22.72
2022;9;3;19;22.15333333
2022;9;3;20;20.65666667
2022;9;3;21;19.36833333
2022;9;3;22;17.79833333
2022;9;3;23;17.1
2022;9;4;0;16.76833333
2022;9;4;1;16.42666667
2022;9;4;2;16.01666667
2022;9;4;3;15.77833333
2022;9;4;4;15.64716981
2022;9;4;5;15.625
2022;9;4;6;15.43166667
2022;9;4;7;15.625
2022;9;4;8;16.86833333
2022;9;4;9;18.78
2022;9;4;10;21.82666667
2022;9;4;11;24.12833333
2022;9;4;12;25.47166667
2022;9;4;13;25.49666667
2022;9;4;14;26.42
2022;9;4;15;27.94333333
2022;9;4;16;27.17
2022;9;4;17;26.81340426
2022;9;4;18;25.47666667
2022;9;4;19;23.57333333
2022;9;4;20;21.665
2022;9;4;21;20.76666667
2022;9;4;22;20.65635492
2022;9;4;23;20.10833333
2022;9;5;0;19.32
2022;9;5;1;18.78166667
2022;9;5;2;18.37
2022;9;5;3;18.07
2022;9;5;4;17.78794788
2022;9;5;5;17.66166667
2022;9;5;6;17.33
2022;9;5;7;17.52833333
2022;9;5;8;19.35960452
2022;9;5;9;21.77476341
2022;9;5;10;24.59
2022;9;5;11;26.14
2022;9;5;12;28.36166667
2022;9;5;13;28.33166667
2022;9;5;14;27.2345098
2022;9;5;15;26.75706522
2022;9;5;16;28.07243243
2022;9;5;17;28.52173913
2022;9;5;18;27.16918919
2022;9;5;19;24.6863388
2022;9;5;20;22.93206522
2022;9;5;21;22.32872928
2022;9;5;22;22.41693989
2022;9;5;23;22.88406593
2022;9;6;0;21.10163934
2022;9;6;1;16.65027322
2022;9;6;2;16.23021978
2022;9;6;3;15.77595628
2022;9;6;4;15.5021978
2022;9;6;5;15.98152174
2022;9;6;6;16.09027027
2022;9;6;7;16.62826087
2022;9;6;8;17.58461538
2022;9;6;9;19.68415301
2022;9;6;10;22.42065217
2022;9;6;11;25.19257642
2022;9;6;12;27.05802469
2022;9;6;13;27.79135802
2022;9;6;14;28.59061224
2022;9;6;15;28.76570248
2022;9;6;16;29.24262295
2022;9;6;17;29.09437229
2022;9;6;18;27.04293478
2022;9;6;19;25.0456044
2022;9;6;20;23.1989011
2022;9;6;21;21.8427027
2022;9;6;22;22.1510989
2022;9;6;23;17.44699454
2022;9;7;0;16.02307692
2022;9;7;1;15.60983607
2022;9;7;2;15.42076503
2022;9;7;3;14.99234973
2022;9;7;4;15.21160221
2022;9;7;5;15.23333333
2022;9;7;6;15.07127072
2022;9;7;7;15.19076087
2022;9;7;8;15.85191257
2022;9;7;9;17.01381215
2022;9;7;10;19.17650273
2022;9;7;11;21.03967391
2022;9;7;12;21.75191257
2022;9;7;13;22.53478261
2022;9;7;14;22.9353211
2022;9;7;15;23.15867769
2022;9;7;16;23.32827869
2022;9;7;17;22.92592593
2022;9;7;18;22.19057377
2022;9;7;19;20.26790123
2022;9;7;20;18.15102881
2022;9;7;21;18.00326087
2022;9;7;22;18.43021978
2022;9;7;23;18.44043716
2022;9;8;0;18.01351351
2022;9;8;1;17.95846995
2022;9;8;2;17.37826087
2022;9;8;3;16.64945055
2022;9;8;4;15.11748634
2022;9;8;5;14.78797814
2022;9;8;6;14.41639344
2022;9;8;7;14.12336957
2022;9;8;8;14.32747253
2022;9;8;9;14.92445652
2022;9;8;10;16.28251366
2022;9;8;11;16.90869565
2022;9;8;12;17.80604396
2022;9;8;13;17.95191257
2022;9;8;14;19.35355191
2022;9;8;15;20.41945946
2022;9;8;16;20.32771739
2022;9;8;17;20.60242718
2022;9;8;18;19.83811475
2022;9;8;19;18.20123457
2022;9;8;20;17.28852459
2022;9;8;21;16.96487603
2022;9;8;22;16.27428571
2022;9;8;23;14.49423868
2022;9;9;0;13.62953368
2022;9;9;1;13.0295082
2022;9;9;2;13.26557377
2022;9;9;3;13.51032609
2022;9;9;4;13.5
2022;9;9;5;13.56721311
2022;9;9;6;13.48142077
2022;9;9;7;13.48142077
2022;9;9;8;13.90054348
2022;9;9;9;14.45567568
2022;9;9;10;15.76847826
2022;9;9;11;15.04254144
2022;9;9;12;16.28333333
2022;9;9;13;16.31166667
2022;9;9;14;16.09333333
2022;9;9;15;16.995
2022;9;9;16;16.86166667
2022;9;9;17;17.04833333
2022;9;9;18;16.58666667
2022;9;9;19;14.78666667
2022;9;9;20;14.33917526
2022;9;9;21;14.05833333
2022;9;9;22;13.91
2022;9;9;23;13.17833333
2022;9;10;0;13.14
2022;9;10;1;13.37333333
2022;9;10;2;13.415
2022;9;10;3;13.51625616
2022;9;10;4;13.56956522
2022;9;10;5;13.67362637
2022;9;10;6;13.80706522
2022;9;10;7;13.98196721
2022;9;10;8;14.55409836
2022;9;10;9;15.23715847
2022;9;10;10;15.83825137
2022;9;10;11;17.08369565
2022;9;10;12;17.63224044
2022;9;10;13;17.49076087
2022;9;10;14;17.27967033
2022;9;10;15;16.44021739
2022;9;10;16;14.85597826
2022;9;10;17;15.40983607
2022;9;10;18;16.21639344
2022;9;10;19;16.52786885
2022;9;10;20;15.86054054
2022;9;10;21;15.29189189
2022;9;10;22;14.96885246
2022;9;10;23;14.90481283
2022;9;11;0;14.81646091
2022;9;11;1;14.85327869
2022;9;11;2;14.7557377
2022;9;11;3;14.68816327
2022;9;11;4;14.50329218
2022;9;11;5;14.27172131
2022;9;11;6;14.16492891
2022;9;11;7;14.05355191
2022;9;11;8;14.41521739
2022;9;11;9;14.81956522
2022;9;11;10;15.27228261
2022;9;11;11;16.46847826
2022;9;11;12;17.46557377
2022;9;11;13;18.68571429
2022;9;11;14;19.82032967
2022;9;11;15;21.54262295
2022;9;11;16;20.89779006
2022;9;11;17;21.50710383
2022;9;11;18;19.87759563
2022;9;11;19;17.99010989
2022;9;11;20;16.84644809
2022;9;11;21;15.56703297
2022;9;11;22;15.32391304
2022;9;11;23;15.3
2022;9;12;0;14.57608696
2022;9;12;1;14.31639344
2022;9;12;2;13.88043478
2022;9;12;3;13.30420168
2022;9;12;4;12.88436214
2022;9;12;5;12.54320988
2022;9;12;6;12.21851852
2022;9;12;7;12.47991803
2022;9;12;8;13.3352459
2022;9;12;9;15.23710407
2022;9;12;10;18.18360656
2022;9;12;11;20.27675676
2022;9;12;12;21.94619565
2022;9;12;13;23.05163043
2022;9;12;14;24.57405405
2022;9;12;15;25.53879781
2022;9;12;16;25.43516484
2022;9;12;17;24.90271739
2022;9;12;18;23.73586957
2022;9;12;19;21.6427027
2022;9;12;20;20.45737705
2022;9;12;21;19.64808743
2022;9;12;22;18.64808743
2022;9;12;23;18.29836957
2022;9;13;0;18.00382514
2022;9;13;1;17.88131868
2022;9;13;2;16.61195652
2022;9;13;3;17.52802198
2022;9;13;4;17.23387978
2022;9;13;5;17.82934783
2022;9;13;6;18.05701754
2022;9;13;7;16.9214876
2022;9;13;8;16.15679012
2022;9;13;9;15.67008197
2022;9;13;10;17.40452675
2022;9;13;11;19.19835391
2022;9;13;12;19.39224138
2022;9;13;13;20.37978142
2022;9;13;14;20.07692308
2022;9;13;15;20.96612022
2022;9;13;16;20.575
2022;9;13;17;18.90923913
2022;9;13;18;18.5726776
2022;9;13;19;16.96939891
2022;9;13;20;17.10218579
2022;9;13;21;16.7726776
2022;9;13;22;16.6967033
2022;9;13;23;16.6772973
2022;9;14;0;16.46216216
2022;9;14;1;16.50382514
2022;9;14;2;16.6863388
2022;9;14;3;16.65815217
2022;9;14;4;16.60491803
2022;9;14;5;16.59293478
2022;9;14;6;16.5772973
2022;9;14;7;15.92747253
2022;9;14;8;15.5489011
2022;9;14;9;15.59539171
2022;9;14;10;15.64959016
2022;9;14;11;15.64467213
2022;9;14;12;16.37131148
2022;9;14;13;17.02222222
2022;9;14;14;16.14169742
2022;9;14;15;15.17549669
2022;9;14;16;14.90123457
2022;9;14;17;15.0399177
2022;9;14;18;14.54979424
2022;9;14;19;13.29653846
2022;9;14;20;13.04039735
2022;9;14;21;12.85973597
2022;9;14;22;12.90132013
2022;9;14;23;13.03815789
2022;9;15;0;13.06354839
2022;9;15;1;13.08159341
2022;9;15;2;12.86814404
2022;9;15;3;12.65864865
2022;9;15;4;12.34821853
2022;9;15;5;11.95666667
2022;9;15;6;11.59
2022;9;15;7;11.225
2022;9;15;8;11.94666667
2022;9;15;9;12.87166667
2022;9;15;10;14.37833333
2022;9;15;11;15.765
2022;9;15;12;16.37833333
2022;9;15;13;16.65666667
2022;9;15;14;16.74833333
2022;9;15;15;16.58166667
2022;9;15;16;15.69833333
2022;9;15;17;16.11166667
2022;9;15;18;15.57833333
2022;9;15;19;14.62972973
2022;9;15;20;14.32
2022;9;15;21;13.52833333
2022;9;15;22;13.06166667
2022;9;15;23;13.145
2022;9;16;0;12.98
2022;9;16;1;12.74
2022;9;16;2;12.26666667
2022;9;16;3;12.24333333
2022;9;16;4;11.72166667
2022;9;16;5;10.91333333
2022;9;16;6;10.9293956
2022;9;16;7;10.99
2022;9;16;8;11.39666667
2022;9;16;9;12.07333333
2022;9;16;10;11.44666667
